Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.883167,3.25274,31.52,-0.47,1.99,8.34
49.883167,3.25274,31.52,-0.71,1.19,10.28
49.88291,3.252573,31.5,-0.93,1.37,11.1
49.88291,3.252573,31.5,-0.12,1.34,9.49
49.88265,3.25241,31.33,-0.18,1.36,10.61
49.88265,3.25241,31.33,-0.3,0.93,8.95
49.882397,3.252242,31.24,0.26,2.07,8.19
49.882397,3.252242,31.24,0.51,1.92,12.07
49.882141,3.252075,31.14,-0.21,1.42,10.64
49.882141,3.252075,31.14,1.04,0.51,10.99
49.881889,3.251889,31.09,0.68,0.85,10.28
49.881889,3.251889,31.09,0.87,1.9,8.67
